Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-October-2020,183.00,186.90,179.25,185.55,182.903269110384642136,143770,2576,26296003.00,26851,18.68,7.65,2.55
29-October-2020,189.85,189.85,180.35,184.05,183.975107614915849355,296195,3866,54492507.00,74254,25.07,9.50,-5.80
28-October-2020,191.80,194.35,183.75,186.00,187.989497730441748004,438191,4699,82375306.00,96990,22.13,10.60,-5.80
27-October-2020,189.00,195.40,188.00,188.65,191.667983713337979678,190831,2317,36576193.00,31398,16.45,7.40,-0.35
26-October-2020,194.90,194.90,185.70,188.30,188.544798412976252990,171390,2552,32314693.00,41461,24.19,9.20,-6.60
23-October-2020,198.70,205.65,189.40,192.20,198.402122154071171499,660461,9824,131036864.00,154600,23.41,16.25,-6.50
22-October-2020,192.80,196.60,190.80,196.05,193.241276915670991924,184883,2222,35727027.00,58300,31.53,5.80,3.25
21-October-2020,190.35,193.50,188.40,192.50,190.951041700417976217,216041,3532,41253254.00,91446,42.33,5.10,2.15
20-October-2020,181.20,190.85,181.20,190.05,188.042627985049976878,499531,7266,93933122.00,209217,41.88,9.65,8.85
19-October-2020,184.00,184.55,179.25,181.10,180.584722800538286534,165711,2185,29924875.00,51295,30.95,5.30,-2.90
16-October-2020,182.15,184.00,178.20,182.55,181.888526708924515571,210454,2684,38279168.00,57646,27.39,5.80,0.40
15-October-2020,189.90,195.00,177.55,180.70,186.459247998779347233,353909,4290,65989606.00,58403,16.50,17.45,-9.20
14-October-2020,181.95,191.90,181.80,189.45,187.267712682601919731,463919,6375,86877050.00,159478,34.38,10.10,7.50
13-October-2020,188.75,188.75,180.00,182.05,182.328329842995315280,247827,2998,45185883.00,53345,21.52,8.75,-6.70
12-October-2020,187.95,192.90,186.20,188.75,190.880974976274911343,300315,3641,57324420.00,33601,11.19,6.70,0.80
9-October-2020,191.90,192.80,184.95,186.30,187.382337630412620832,276622,3629,51834077.00,51377,18.57,7.85,-5.60
8-October-2020,187.80,191.65,184.70,191.05,189.271791892270543344,242682,2568,45932857.00,38532,15.88,6.95,3.25
7-October-2020,182.05,188.20,181.75,185.10,186.005835598325130390,340325,3396,63302436.00,35834,10.53,6.45,3.05
6-October-2020,181.00,183.15,179.55,181.70,181.617228354351602949,347079,3576,63035526.00,86403,24.89,3.60,0.70
5-October-2020,181.50,182.80,176.80,178.55,179.122860825420206749,190085,2732,34048569.00,34840,18.33,6.00,-2.95
1-October-2020,178.85,182.20,176.95,178.65,179.421577189524742426,338932,3117,60811714.00,68250,20.14,5.25,-0.20
30-September-2020,179.20,179.65,173.65,175.25,177.716604505502508806,521762,3776,92725771.00,98777,18.93,6.00,-3.95
29-September-2020,182.00,185.80,177.30,178.65,180.067060969868173258,509760,4798,91790985.00,170624,33.47,8.50,-3.35
28-September-2020,183.00,187.45,181.30,185.80,185.391442550547990550,441066,5010,81769862.00,95996,21.76,6.15,2.80
25-September-2020,174.85,184.75,171.05,182.90,178.863717852501041483,640913,7858,114636082.00,57576,8.98,13.70,8.05
24-September-2020,161.30,175.50,161.30,168.60,170.547594708852965989,1276623,16472,217724982.00,221604,17.36,14.20,7.30
23-September-2020,180.40,182.35,162.60,167.05,169.451612903225806451,649016,8117,109976808.00,221251,34.09,19.75,-13.35
22-September-2020,188.70,192.60,179.50,180.30,182.545282434906294037,303716,3517,55441923.00,60293,19.85,13.10,-8.40
21-September-2020,199.20,199.20,186.85,188.40,192.685596225538234610,197962,2497,38144426.00,50682,25.60,12.35,-10.80
18-September-2020,198.50,200.55,195.35,199.20,197.357438516267119380,219123,2083,43245554.00,58862,26.86,5.20,0.70
17-September-2020,200.75,200.75,195.60,196.30,197.820677834551452040,154610,1633,30585055.00,26974,17.45,5.15,-4.45
16-September-2020,203.90,204.40,199.05,200.05,200.787155700076511094,146384,1464,29392027.00,25640,17.52,5.35,-3.85
15-September-2020,203.15,203.85,200.35,202.25,202.134462959087579784,152912,1480,30908785.00,18103,11.84,3.50,-0.90
14-September-2020,204.00,205.75,199.35,202.50,202.213916618400281648,528318,5625,106833252.00,109096,20.65,6.40,-1.50
11-September-2020,202.00,208.55,200.75,201.85,205.005613583030414576,565058,6017,115840062.00,63775,11.29,7.80,-0.15
10-September-2020,214.00,214.00,198.05,199.85,204.287235847422363742,559951,7752,114390842.00,115595,20.64,15.95,-14.15
9-September-2020,212.75,213.25,205.85,210.55,209.327161760706827638,389798,4073,81595309.00,21866,5.61,7.40,-2.20
8-September-2020,228.80,228.80,211.30,212.75,218.548686070135147071,905680,11024,197935174.00,153419,16.94,17.50,-16.05
7-September-2020,218.00,235.45,217.80,231.40,226.029695714145570168,1213037,13045,274182384.00,126731,10.45,17.65,13.40
4-September-2020,213.00,230.75,207.55,214.75,221.399853863702656450,2396393,27443,530561060.00,391412,16.33,23.20,1.75
3-September-2020,199.00,222.00,197.00,218.75,212.133918511426766443,2456688,24730,521146852.00,814108,33.14,25.00,19.75
2-September-2020,192.25,198.45,192.25,196.10,195.163110127093504036,760149,4729,148353043.00,232376,30.57,6.20,3.85
1-September-2020,208.00,208.00,178.45,188.70,192.110066706615797404,1264942,13288,243008092.00,155661,12.31,29.55,-19.30
31-August-2020,206.50,211.50,194.60,198.25,206.769178955004201809,617591,5818,127698784.00,71629,11.60,16.90,-8.25
28-August-2020,199.00,213.65,199.00,201.40,207.411411728817913259,747424,6846,155024267.00,72133,9.65,14.65,2.40
27-August-2020,201.00,202.30,198.30,199.85,199.700644200737774118,240453,2294,48018619.00,48143,20.02,4.00,-1.15
26-August-2020,198.00,203.20,197.00,200.60,200.992477243969141597,244990,1395,49241147.00,39607,16.17,6.20,2.60
25-August-2020,199.60,200.20,196.20,198.25,197.726668624504062512,520983,3194,103012233.00,314479,60.36,4.00,-1.35
24-August-2020,199.45,200.95,193.25,199.60,196.796771390456142068,408535,2742,80398369.00,141368,34.60,7.70,0.15
21-August-2020,199.80,201.20,197.50,199.45,199.308320318947675821,315036,2836,62789296.00,72044,22.87,3.70,-0.35
20-August-2020,200.00,200.75,197.00,199.65,198.904138607933121369,527762,3338,104974046.00,201836,38.24,3.75,-0.35
19-August-2020,201.00,203.70,195.00,201.30,202.343473191816074957,140666,1877,28462847.00,62089,44.14,8.70,0.30
18-August-2020,195.00,203.70,195.00,200.70,201.761456947566402128,87196,1094,17592792.00,15639,17.94,8.70,5.70
17-August-2020,199.80,200.85,196.75,199.75,198.812177422051790830,89707,892,17834844.00,12309,13.72,4.10,-0.05
14-August-2020,201.80,205.35,197.70,199.10,201.655227519716950576,608233,5967,122653364.00,145926,23.99,7.65,-2.70
13-August-2020,195.00,202.00,193.55,201.45,199.048848152830453715,227808,2495,45344920.00,42226,18.54,8.45,6.45
12-August-2020,196.80,196.80,192.15,194.25,194.151351117270050233,300196,2263,58283459.00,79382,26.44,4.65,-2.55
11-August-2020,199.00,199.00,192.35,194.30,195.109060676541396335,98028,1288,19126151.00,15584,15.90,6.65,-4.70
10-August-2020,193.30,198.00,191.90,196.95,195.572849809019009840,203947,2052,39886496.00,33900,16.62,6.10,3.65
7-August-2020,194.90,194.90,188.00,192.55,190.893657752513736945,221483,2009,42279700.00,20599,9.30,6.90,-2.35
6-August-2020,190.50,196.65,190.50,191.50,193.342366762033970074,358963,3975,69402756.00,114370,31.86,6.15,1.00
5-August-2020,191.95,193.25,189.50,191.15,191.716091619124599377,212794,2536,40796034.00,51269,24.09,3.75,-0.80
4-August-2020,190.10,193.00,189.85,191.40,191.100075618049982139,431114,5468,82385918.00,260317,60.38,3.15,1.30
3-August-2020,192.10,194.45,188.00,189.35,190.702917315001896622,1033416,3355,197075446.00,845991,81.86,6.45,-2.75
31-July-2020,193.10,196.20,188.65,192.15,193.920411107684076812,684103,4645,132661535.00,58968,8.62,7.55,-0.95
30-July-2020,198.00,199.80,191.65,192.55,195.328578480712394458,155981,1975,30467547.00,22985,14.74,8.15,-5.45
29-July-2020,191.20,199.00,190.30,196.35,195.815343467250222027,485301,5286,95029382.00,182501,37.61,8.70,5.15
28-July-2020,194.70,194.90,187.85,190.55,190.316860412805240143,444568,5665,84608786.00,82762,18.62,7.05,-4.15
27-July-2020,196.20,197.00,191.00,194.55,194.476876304280585257,510818,4905,99342289.00,256447,50.20,6.00,-1.65
24-July-2020,200.00,200.00,192.35,195.70,196.006762498670023504,723697,5419,141849506.00,263815,36.45,7.65,-4.30
23-July-2020,202.00,202.00,198.40,200.70,199.662046467382875104,386852,2657,77239662.00,25337,6.55,3.60,-1.30
22-July-2020,200.00,203.80,198.15,200.45,201.793410450677971197,532176,3353,107389610.00,87314,16.41,5.65,0.45
21-July-2020,203.55,205.00,197.65,198.75,199.501186575132464628,597518,3554,119205550.00,44357,7.42,7.35,-4.80
20-July-2020,203.00,208.80,193.50,201.75,204.704517382315537769,985283,8360,201691881.00,73149,7.42,15.30,-1.25
17-July-2020,195.00,200.70,190.90,197.85,198.437937098795410305,1511386,9810,299916320.00,503719,33.33,9.80,2.85
16-July-2020,204.15,205.95,188.85,189.90,194.944306073160786639,1402828,15188,273473331.00,899331,64.11,17.10,-14.25
15-July-2020,212.90,212.90,203.00,204.10,208.285588363653068724,348288,3234,72543371.00,36703,10.54,9.90,-8.80
14-July-2020,211.95,215.30,207.65,208.80,210.271946525392160920,579864,4563,121929132.00,30799,5.31,7.65,-3.15
13-July-2020,209.90,212.55,208.25,211.60,210.095832902016263528,260829,2448,54799086.00,23295,8.93,4.30,1.70
10-July-2020,216.00,216.00,206.30,209.00,209.067699722506207097,342350,4078,71574327.00,99312,29.01,9.70,-7.00
9-July-2020,220.20,220.20,212.75,214.55,215.132279797252951456,252926,3270,54412547.00,89487,35.38,7.45,-5.65
8-July-2020,223.25,224.50,218.50,219.30,221.745522943461171709,171988,2714,38137569.00,29852,17.36,6.00,-3.95
7-July-2020,225.00,225.05,218.70,223.25,222.536601026288945387,386246,5821,85953872.00,217503,56.31,6.35,-1.75
6-July-2020,227.40,228.55,223.80,226.50,226.567671226662079577,529021,5875,119859056.00,361748,68.38,4.75,-0.90
3-July-2020,220.20,228.60,220.20,226.50,226.014385607897471423,184768,2171,41760226.00,46166,24.99,8.40,6.30
2-July-2020,219.00,222.75,218.35,222.35,221.061136412292481656,205524,3426,45433369.00,96905,47.15,4.40,3.35
1-July-2020,224.90,224.90,216.35,218.70,218.366453769707060721,153752,2442,33574279.00,47144,30.66,8.55,-6.20
30-June-2020,222.00,224.00,218.80,221.45,221.666399902573113658,172437,2217,38223489.00,19589,11.36,5.20,-0.55
29-June-2020,220.75,224.85,211.15,219.15,217.108106644958585552,498739,6762,108280280.00,56351,11.30,13.70,-1.60
26-June-2020,231.70,231.70,218.20,220.75,224.610047962291715478,580456,6685,130376250.00,250642,43.18,13.50,-10.95
25-June-2020,221.65,232.15,218.10,228.20,225.746866458341176913,664025,8267,149901563.00,91190,13.73,14.05,6.55
24-June-2020,234.50,237.25,227.45,233.15,232.041509094183324329,710784,8137,164931392.00,369358,51.96,9.80,-1.35
23-June-2020,228.00,233.25,224.10,232.30,228.673822902160893571,513445,8199,117411431.00,210280,40.95,9.15,4.30
22-June-2020,219.95,227.80,218.40,222.90,223.212995751444966440,480634,6657,107283755.00,156700,32.60,9.40,2.95
19-June-2020,211.10,220.00,209.35,219.05,216.009259269721001650,1770118,15434,382361878.00,302820,17.11,10.65,7.95
18-June-2020,209.10,213.80,205.55,209.30,210.354786437380148708,676359,8608,142275353.00,219821,32.50,8.25,0.20
17-June-2020,215.00,216.40,205.30,206.40,209.409627784050927062,488856,7996,102371153.00,134107,27.43,11.10,-8.60
16-June-2020,227.00,228.30,214.90,216.05,221.852536392351157595,1027345,5179,227919094.00,788279,76.73,13.40,-10.95
15-June-2020,226.00,228.70,217.65,222.80,222.692555038270338514,253460,4048,56443655.00,28560,11.27,11.05,-3.20
12-June-2020,205.05,226.65,201.00,225.10,218.436491919328973642,935999,9967,204456338.00,83303,8.90,25.65,20.05
11-June-2020,234.90,237.15,207.35,210.85,221.206383892551903392,901049,11728,199317791.00,131605,14.61,29.80,-24.05
10-June-2020,233.35,240.70,229.70,232.95,235.250460855997616821,339043,3930,79760022.00,45571,13.44,11.00,-0.40
9-June-2020,233.90,240.25,225.75,233.35,233.890288761404986951,353683,3861,82723019.00,32804,9.27,14.50,-0.55
8-June-2020,238.50,240.75,228.80,230.20,233.407010912863839327,269865,3433,62988383.00,50656,18.77,11.95,-8.30
5-June-2020,227.75,239.45,223.60,236.15,232.706341023690808191,532485,6620,123912636.00,91166,17.12,15.85,8.40
4-June-2020,220.95,223.90,214.15,219.50,217.173925376391010255,183320,2433,39812324.00,20974,11.44,9.75,-1.45
3-June-2020,227.00,227.70,216.20,219.00,219.143138544164613055,361964,4710,79321927.00,55674,15.38,11.50,-8.00
2-June-2020,229.90,229.90,222.50,223.25,226.173353300548966021,251746,3260,56938237.00,28790,11.44,7.40,-6.65
1-June-2020,231.00,238.25,222.00,224.25,229.352454754356832553,357714,4848,82042584.00,66421,18.57,16.25,-6.75
29-May-2020,224.00,242.60,224.00,229.65,235.969883543705165868,778146,9915,183619021.00,57438,7.38,18.60,5.65
28-May-2020,218.00,225.00,214.35,223.85,220.680464905054601525,189372,2399,41790701.00,12055,6.37,10.65,5.85
27-May-2020,209.70,218.45,208.10,216.75,213.167843745658315194,172744,2361,36823466.00,26594,15.40,10.35,7.05
26-May-2020,208.80,214.30,203.30,208.20,208.684537529609749483,250762,2802,52330152.00,15723,6.27,11.00,-0.60
22-May-2020,205.90,212.50,200.50,207.50,207.874321222059204280,289675,3607,60215994.00,27292,9.42,12.00,1.60
21-May-2020,204.00,209.50,204.00,205.85,207.017550096189463370,334756,3770,69300367.00,27876,8.33,5.50,1.85
20-May-2020,214.90,217.45,196.20,201.00,203.084995443228412395,622151,8098,126349533.00,91841,14.76,21.25,-13.90
19-May-2020,213.00,220.65,205.90,218.35,214.760367517162727252,357752,4989,76830951.00,24517,6.85,14.75,5.35
18-May-2020,207.25,210.00,202.35,207.20,206.908905399303040888,469468,5129,97137110.00,31644,6.74,7.65,-0.05
15-May-2020,205.00,207.30,200.80,202.50,203.668496989139045968,256239,3378,52187812.00,16268,6.35,6.50,-2.50
14-May-2020,194.95,213.60,190.05,209.50,206.284327430804741313,1043677,9322,215294208.00,393129,37.67,23.55,14.55
13-May-2020,194.00,198.30,191.75,196.15,195.688647794315258705,312556,3767,61163661.00,32487,10.39,6.55,2.15
12-May-2020,185.90,192.25,178.55,189.80,185.915778877277167350,502653,6649,93451124.00,93232,18.55,13.70,3.90
11-May-2020,175.50,187.65,173.75,183.30,179.718501628189904494,274538,3484,49339558.00,47634,17.35,13.90,7.80
8-May-2020,172.80,176.45,167.50,174.40,172.281218208535856734,433489,5673,74682013.00,43922,10.13,8.95,1.60
7-May-2020,160.00,174.25,156.60,172.80,169.278847023605329674,585927,7272,99185047.00,71808,12.26,17.65,12.80
6-May-2020,178.00,178.00,159.65,160.90,163.452769481227006447,312044,4044,51004456.00,81616,26.16,18.35,-17.10
5-May-2020,169.00,183.70,164.90,170.35,176.989794200372380461,807776,8286,142968108.00,59647,7.38,18.80,1.35
4-May-2020,173.00,173.00,163.70,168.80,167.481920987598082201,87809,1790,14706420.00,12484,14.22,9.30,-4.20
30-April-2020,163.50,175.90,162.40,174.55,170.725271954767887845,241952,4075,41307321.00,72153,29.82,13.50,11.05
29-April-2020,161.40,163.95,157.05,162.95,161.226214041254278050,108110,1757,17430166.00,32020,29.62,6.90,1.55
28-April-2020,161.00,161.00,155.00,159.30,157.771063111339487254,108982,1477,17194206.00,20713,19.01,6.00,-1.70
27-April-2020,152.35,160.30,152.35,157.20,157.723270227964102931,237011,3282,37382150.00,38596,16.28,7.95,4.85
24-April-2020,171.05,172.80,149.55,152.10,156.309140065806287763,622129,9097,97244449.00,140190,22.53,23.25,-18.95
23-April-2020,172.95,174.50,165.90,166.15,169.528012196955055938,139707,2187,23684250.00,22159,15.86,8.60,-6.80
22-April-2020,169.00,169.00,164.20,167.50,166.671996938127777155,107124,1848,17854571.00,15778,14.73,4.80,-1.50
21-April-2020,159.40,165.00,155.60,163.00,162.019388701753949031,160609,2873,26021772.00,30620,19.06,9.40,3.60
20-April-2020,172.20,172.20,158.35,159.40,161.301944350916193729,246509,3563,39762381.00,96598,39.19,13.85,-12.80
17-April-2020,179.95,179.95,167.00,168.20,169.941559080532157758,101624,1701,17270141.00,25228,24.82,12.95,-11.75
16-April-2020,177.90,177.90,166.10,171.25,170.633533919662603507,97215,1740,16588139.00,8569,8.81,11.80,-6.65
15-April-2020,182.00,182.00,172.00,173.80,176.072981635481635481,92352,1482,16260692.00,13307,14.41,10.00,-8.20
13-April-2020,174.10,179.00,171.60,177.55,175.211234148632537302,110716,2322,19398687.00,17398,15.71,7.40,3.45
9-April-2020,162.30,175.65,162.30,174.10,172.742365660247254100,81212,1364,14028753.00,15289,18.83,13.35,11.80
8-April-2020,159.95,170.00,157.90,166.60,165.203414824816999502,168852,3967,27894927.00,24527,14.53,12.10,6.65
7-April-2020,171.90,171.90,157.40,159.45,160.091042527067753097,179180,3558,28685113.00,19200,10.72,14.50,-12.45
3-April-2020,154.95,159.25,154.25,156.30,155.678011737181246650,153018,3325,23821538.00,46181,30.18,5.00,1.35
1-April-2020,158.40,160.50,150.70,155.30,154.958062486894527154,42921,987,6650955.00,5882,13.70,9.80,-3.10
31-March-2020,157.00,163.05,155.00,160.10,159.890816680987988372,54697,1628,8745548.00,12179,22.27,8.05,3.10
30-March-2020,157.00,157.30,147.30,155.15,153.154888195289831858,109253,1501,16732631.00,9957,9.11,10.00,-1.85
27-March-2020,167.00,167.00,153.35,157.20,156.689879516665011943,171227,2210,26829538.00,23780,13.89,13.65,-9.80
26-March-2020,161.00,165.10,148.05,157.20,157.187035514885692750,293201,4233,46087396.00,24452,8.34,17.05,-3.80
25-March-2020,130.30,151.50,130.30,147.65,144.406051657093380130,129353,3065,18679356.00,15370,11.88,21.20,17.35
24-March-2020,140.05,150.90,131.15,142.55,138.785886703980715571,302835,6762,42029224.00,48075,15.87,19.75,2.50
23-March-2020,140.00,147.10,134.85,143.00,141.069225127049824487,190870,4948,26925883.00,25639,13.43,12.25,3.00
20-March-2020,125.05,155.45,123.30,149.80,137.331224553513704440,634174,9776,87091892.00,87699,13.83,32.15,24.75
19-March-2020,150.00,150.00,121.25,124.00,128.106644094191250181,737181,9743,94437784.00,49799,6.76,28.75,-26.00
18-March-2020,194.00,202.00,148.25,150.15,168.692857368113071134,856169,12803,144429595.00,89271,10.43,53.75,-43.85
17-March-2020,209.35,213.30,190.70,194.05,199.885210659952913536,606119,4433,121154224.00,66261,10.93,22.60,-15.30
16-March-2020,220.00,220.50,203.05,209.50,211.488672529313232830,191040,3120,40402796.00,27190,14.23,17.45,-10.50
13-March-2020,215.50,241.65,211.25,227.25,227.691816315771763148,356612,5988,81197634.00,46886,13.15,30.40,11.75
12-March-2020,203.00,224.30,203.00,221.20,219.264846259454978758,308832,5218,67716001.00,20511,6.64,21.30,18.20
11-March-2020,211.15,226.65,207.25,224.60,222.157032041972664380,314681,3802,69908597.00,61334,19.49,19.40,13.45
9-March-2020,196.05,214.70,195.25,211.15,202.938159238812308469,348508,3380,70725572.00,22820,6.55,19.45,15.10
6-March-2020,209.00,209.00,201.20,204.00,205.069677955851224674,132280,1854,27126617.00,36843,27.85,7.80,-5.00
5-March-2020,221.95,221.95,211.65,214.70,214.817452475787610255,194322,2408,41743757.00,38037,19.57,10.30,-7.25
4-March-2020,220.00,222.75,216.00,220.95,220.232836442473757058,81641,1406,17980029.00,6036,7.39,6.75,0.95
3-March-2020,222.00,225.00,213.55,219.40,218.659964956420163536,267096,3604,58403202.00,27480,10.29,11.45,-2.60
2-March-2020,220.00,225.90,210.70,216.50,219.440782099713562206,240890,3037,52861090.00,40737,16.91,15.20,-3.50
28-February-2020,220.90,220.90,211.00,214.55,215.924688446282771395,6362065,2254,1373726903.00,6193200,97.35,9.90,-6.35
27-February-2020,221.50,225.50,214.85,223.40,217.128578993335227492,7619915,3528,1654501316.00,7302020,95.83,10.65,1.90
26-February-2020,218.50,221.15,211.30,218.75,213.693070495449503005,724756,2650,154875335.00,526209,72.60,9.85,0.25
25-February-2020,218.45,221.75,208.00,216.45,215.516175150447185557,360924,4965,77784960.00,23343,6.47,13.75,-2.00
24-February-2020,248.70,248.70,207.40,215.80,221.762504615919310110,552436,7464,122509591.00,75061,13.59,41.30,-32.90
20-February-2020,227.00,230.70,224.45,226.10,228.170524314403792069,227211,2724,51842853.00,21249,9.35,6.25,-0.90
19-February-2020,213.35,228.25,213.35,225.10,222.842453072381038674,662190,6446,147564044.00,20459,3.09,14.90,11.75
18-February-2020,235.00,236.10,200.70,210.10,214.476892463824398190,581953,6912,124815471.00,55521,9.54,35.40,-24.90
17-February-2020,231.60,239.85,231.60,235.05,236.345862478220246963,158404,2079,37438130.00,14792,9.34,8.25,3.45
14-February-2020,246.55,251.05,227.95,235.25,235.147454216913790672,624248,8110,146790328.00,79091,12.67,23.10,-11.30
13-February-2020,250.00,250.00,242.20,245.15,244.511618408416032851,90589,1868,22150063.00,12483,13.78,7.80,-4.85
12-February-2020,244.30,248.00,242.20,243.80,244.474458289684071235,72548,930,17736133.00,12315,16.97,5.80,-0.50
11-February-2020,243.25,249.00,241.50,248.80,246.374908067662200620,62546,1094,15409765.00,9324,14.91,7.50,5.55
10-February-2020,247.65,252.35,238.45,239.30,246.597572599050375565,114361,1326,28201145.00,15615,13.65,13.90,-8.35
7-February-2020,245.10,249.20,242.75,247.65,245.757910361306205198,193354,1634,47518275.00,102338,52.93,6.45,2.55
6-February-2020,246.50,251.00,240.95,245.10,246.952391997246621874,133654,1566,33006175.00,12842,9.61,10.05,-1.40
5-February-2020,242.30,250.85,239.75,246.00,245.670929165215940056,347527,4887,85377281.00,151247,43.52,11.10,3.70
4-February-2020,232.00,242.40,231.40,240.30,237.522629242590007670,397605,4449,94440185.00,190629,47.94,11.00,8.30
3-February-2020,250.00,250.00,224.35,230.30,232.233278811163097366,473202,6116,109893252.00,119989,25.36,25.65,-19.70
1-February-2020,246.40,250.50,240.10,247.15,246.409704370179948586,136928,1640,33740388.00,12852,9.39,10.40,0.75
31-January-2020,246.30,253.60,243.95,247.00,248.365819801043617360,260057,2470,64589270.00,14246,5.48,9.65,0.70
30-January-2020,245.00,249.40,241.10,246.25,246.048298690032518985,206341,2172,50769852.00,45500,22.05,8.30,1.25
29-January-2020,237.15,246.90,237.15,245.20,243.502150253592561284,189280,4254,46090087.00,32797,17.33,9.75,8.05
28-January-2020,241.90,244.60,233.00,236.90,236.050516612816835703,231508,2880,54647583.00,105396,45.53,11.60,-5.00
27-January-2020,242.00,243.40,239.10,241.90,241.258663193636913344,64497,807,15560460.00,7551,11.71,4.30,-0.10
24-January-2020,242.15,245.75,238.50,244.25,242.268259037554760391,119612,1398,28978191.00,12586,10.52,7.25,2.10
23-January-2020,238.80,243.85,235.85,242.15,240.208194745989527516,180091,1732,43259334.00,11418,6.34,8.00,3.35
22-January-2020,245.00,245.50,235.40,240.95,239.618912690316974574,264690,2882,63424730.00,32613,12.32,10.10,-4.05
21-January-2020,225.70,243.30,224.25,240.35,235.579576494387952054,818596,8551,192844499.00,99606,12.17,19.05,14.65
